image_id,file_name,coco_url,flickr_url,license_url,width,height,person_x,person_y,person_width,person_height,person_box_area,scene,context_objects,context_score,caption_hits_json,captions_json
179770,000000179770.jpg,http://images.cocodataset.org/train2017/000000179770.jpg,http://farm1.staticflickr.com/2/1734865_6356593421_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.18034375,0.32135416666666666,0.687640625,0.4134791666666667,0.15234398974609376,office,keyboard;mouse,77.52344,"[""A child hides on a shelf beneath a work desk."", ""A small child playing hide and seek underneath a computer desk."", ""A small child is sitting under the computer desk"", ""A child is crouched down in the middle of a desk."", ""A small child is hiding on a shelf of a computer desk.""]","[""A child hides on a shelf beneath a work desk."", ""A small child playing hide and seek underneath a computer desk."", ""A small child is sitting under the computer desk"", ""A child is crouched down in the middle of a desk."", ""A small child is hiding on a shelf of a computer desk.""]"
483205,000000483205.jpg,http://images.cocodataset.org/train2017/000000483205.jpg,http://farm5.staticflickr.com/4036/4452050065_b950b88851_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,480,0.0,0.0,0.35562499999999997,0.9887708333333334,0.22386777327473956,office,laptop;mouse,77.238678,"[""A person is sitting at their desk with their feet up and their computer on."", ""A person with their feet on a desk next to a laptop."", ""The camera person has their feet up on the desk next to a laptop."", ""a persons feet sitting on a desk by a laptop"", ""A person has their feet on a desk next to a computer.""]","[""A person is sitting at their desk with their feet up and their computer on."", ""A person with their feet on a desk next to a laptop."", ""The camera person has their feet up on the desk next to a laptop."", ""a persons feet sitting on a desk by a laptop"", ""A person has their feet on a desk next to a computer.""]"
210471,000000210471.jpg,http://images.cocodataset.org/train2017/000000210471.jpg,http://farm3.staticflickr.com/2064/2207939623_4b7164c9b6_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,480,0.288203125,0.12583333333333332,0.567984375,0.8584375000000001,0.32052463671875003,office,chair;keyboard;laptop;mouse,77.205246,"[""A woman is sitting in an office and holding a plastic carrot."", ""A woman sitting at an office desk with a picture of a dog on her computer monitor"", ""A woman sitting at a desk in a room."", ""a person holding an orange tube with a green top wile sitting at desk in front of a computer""]","[""A woman is sitting in an office and holding a plastic carrot."", ""A woman sitting at an office desk with a picture of a dog on her computer monitor"", ""A woman sitting at a desk in a room."", ""A woman in grey and white sweater holding a ceramic carrot."", ""a person holding an orange tube with a green top wile sitting at desk in front of a computer""]"
263687,000000263687.jpg,http://images.cocodataset.org/train2017/000000263687.jpg,http://farm3.staticflickr.com/2034/2324009312_a9377246be_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,356,0.42309374999999994,0.19612359550561795,0.5724375,0.7852247191011237,0.23569478581460673,office,chair;keyboard;laptop;mouse,76.356948,"[""a person in an office setting sitting in a chair"", ""A man in a blue shirt sits in his office chair."", ""An Asian gentleman sitting in a blue chair at an open office area."", ""Young Japanese man smiling in his chair possibly in his office.""]","[""a person in an office setting sitting in a chair"", ""Man sitting in blue chair smiling while another stands in the back."", ""A man in a blue shirt sits in his office chair."", ""An Asian gentleman sitting in a blue chair at an open office area."", ""Young Japanese man smiling in his chair possibly in his office.""]"
156323,000000156323.jpg,http://images.cocodataset.org/train2017/000000156323.jpg,http://farm3.staticflickr.com/2084/2440554635_0665ea0d3a_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,500,333,0.00298,0.5989189189189189,0.99702,0.3901201201201201,0.09315256396396397,office,book;cell phone;keyboard;laptop;mouse,75.931526,"[""Some on had their feet on the desk where  the computer is."", ""A persons feet resting on a desk either side of an open laptop with a second screen behind it, two desk lamps and some books"", ""A man puts his feet on a desk with a laptop, a PC, books, and work papers."", ""a person with his feet up on a desk""]","[""Some on had their feet on the desk where  the computer is."", ""A laptop that is sitting in front of a monitor."", ""A persons feet resting on a desk either side of an open laptop with a second screen behind it, two desk lamps and some books"", ""A man puts his feet on a desk with a laptop, a PC, books, and work papers."", ""a person with his feet up on a desk""]"
315603,000000315603.jpg,http://images.cocodataset.org/train2017/000000315603.jpg,http://farm9.staticflickr.com/8525/8549201098_c8f441eb4c_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,427,0.007484375,0.2689461358313817,0.553484375,0.7152459016393443,0.18679899242535125,office,chair;keyboard;laptop;mouse,75.86799,"[""A man with a laptop on his desk is sitting in front of a computer desk."", ""A man is sitting at a desk with a desktop computer on it while he uses a laptop."", ""a man and his laptop at a desk in an office"", ""A man in a chair holding a laptop in his lap at a desk with a standard compute on it.""]","[""A man with a laptop on his desk is sitting in front of a computer desk."", ""A man is sitting at a desk with a desktop computer on it while he uses a laptop."", ""He must need two computers for his job."", ""a man and his laptop at a desk in an office"", ""A man in a chair holding a laptop in his lap at a desk with a standard compute on it.""]"
189224,000000189224.jpg,http://images.cocodataset.org/train2017/000000189224.jpg,http://farm1.staticflickr.com/174/412810409_ae9b4fdb24_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,500,375,0.4736,0.08538666666666668,0.5258400000000001,0.9033866666666667,0.32796462666666665,office,book;laptop,73.279646,"[""A man smiling for the camera at his desk."", ""A man sitting at a desk with a laptop computer."", ""A man leans against his desk in a cluttered cubicle."", ""A man sitting at a desk with a laptop in view."", ""a male in a blue shirt a laptop a pen and a desk""]","[""A man smiling for the camera at his desk."", ""A man sitting at a desk with a laptop computer."", ""A man leans against his desk in a cluttered cubicle."", ""A man sitting at a desk with a laptop in view."", ""a male in a blue shirt a laptop a pen and a desk""]"
561630,000000561630.jpg,http://images.cocodataset.org/train2017/000000561630.jpg,http://farm1.staticflickr.com/124/319594387_b1eb63beb3_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,480,0.576671875,0.1373541666666667,0.38715625,0.8405,0.1464698263346354,office,chair;keyboard,72.464698,"[""A man sitting in front of a laptop computer at a desk."", ""A man sitting at a desk using a computer"", ""A man sits at a desk doing work on a computer."", ""A man is using a computer inside of an office."", ""A man sitting at a desk working on a computer""]","[""A man sitting in front of a laptop computer at a desk."", ""A man sitting at a desk using a computer"", ""A man sits at a desk doing work on a computer."", ""A man is using a computer inside of an office."", ""A man sitting at a desk working on a computer""]"
516895,000000516895.jpg,http://images.cocodataset.org/train2017/000000516895.jpg,http://farm4.staticflickr.com/3485/3768600081_9f91b6c25b_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,480,640,0.0025833333333333333,0.529921875,0.5113541666666667,0.470078125,0.13979667171223953,office,chair;keyboard,72.397967,"[""Someone holding a banana up in front of the camera next to a sad looking man at a an office desk."", ""A man is seated at his computer desk and looks at the camera."", ""A man holding up a banana in an office"", ""a person sitting at a desk in front of a powered on computer monitor."", ""A closeup of a man and a banana at his desk at work.""]","[""Someone holding a banana up in front of the camera next to a sad looking man at a an office desk."", ""A man is seated at his computer desk and looks at the camera."", ""A man holding up a banana in an office"", ""a person sitting at a desk in front of a powered on computer monitor."", ""A closeup of a man and a banana at his desk at work.""]"
545226,000000545226.jpg,http://images.cocodataset.org/train2017/000000545226.jpg,http://farm7.staticflickr.com/6066/6060968102_d1242a5a8f_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,427,0.027265624999999998,0.3313348946135831,0.398875,0.658056206088993,0.09580555913348948,office,book;cell phone;chair;keyboard;laptop,70.958056,"[""A woman sitting at an office desk, working on a laptop."", ""A woman sitting at a computer desk in front of a computer."", ""The woman is working on one of her laptops on the desk."", ""A woman at a desk in an office with large windows.""]","[""A woman sitting at an office desk, working on a laptop."", ""A woman at a table with a laptop in a room."", ""A woman sitting at a computer desk in front of a computer."", ""The woman is working on one of her laptops on the desk."", ""A woman at a desk in an office with large windows.""]"
444409,000000444409.jpg,http://images.cocodataset.org/train2017/000000444409.jpg,http://farm3.staticflickr.com/2451/3601994100_63f1ab9436_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.0,0.33708333333333335,0.412921875,0.6629166666666666,0.14921582128906252,office,keyboard,70.492158,"[""a person with their feet up on a desk"", ""Person with their feet on a work desk with a plate of pizza near."", ""A man eating pizza at the computer with his legs on the desk."", ""A cubicle worker with his feet up and a slice of pizza on his desk"", ""A guy props his feet on a desk next to pizza and a computer.""]","[""a person with their feet up on a desk"", ""Person with their feet on a work desk with a plate of pizza near."", ""A man eating pizza at the computer with his legs on the desk."", ""A cubicle worker with his feet up and a slice of pizza on his desk"", ""A guy props his feet on a desk next to pizza and a computer.""]"
267555,000000267555.jpg,http://images.cocodataset.org/train2017/000000267555.jpg,http://farm3.staticflickr.com/2476/4010140869_f0b89dfccc_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,500,375,0.57304,0.4653066666666667,0.42472000000000004,0.5168533333333333,0.14226633200000002,office,cell phone;laptop,70.422663,"[""A cell phone being charged on a small office desk"", ""A wooden desk with a laptop computer sitting on top of it."", ""A desk witgmh a telephone, laptop, cell phone and a book on it."", ""A desk with laptop, cell phone, landline phone and soda can."", ""A desk with a computer and phones plugged in""]","[""A cell phone being charged on a small office desk"", ""A wooden desk with a laptop computer sitting on top of it."", ""A desk witgmh a telephone, laptop, cell phone and a book on it."", ""A desk with laptop, cell phone, landline phone and soda can."", ""A desk with a computer and phones plugged in""]"
98922,000000098922.jpg,http://images.cocodataset.org/train2017/000000098922.jpg,http://farm4.staticflickr.com/3538/3308784433_6e9eb90776_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,500,375,0.0033599999999999997,0.14125333333333334,0.61212,0.8453066666666667,0.33173942533333345,office,chair;keyboard;laptop,70.317394,"[""A man sitting at a desk with an open laptop computer."", ""A young man in a blue shirt sitting at a desk"", ""A well dressed man sitting at his work station."", ""A man in an office sitting at a desk with a laptop turned on.""]","[""A man sitting at a desk with an open laptop computer."", ""An Asian man sitting in front of his computer."", ""A young man in a blue shirt sitting at a desk"", ""A well dressed man sitting at his work station."", ""A man in an office sitting at a desk with a laptop turned on.""]"
457449,000000457449.jpg,http://images.cocodataset.org/train2017/000000457449.jpg,http://farm3.staticflickr.com/2187/2396909997_bd49fbeb1c_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.39775,0.23977083333333335,0.6016874999999999,0.7460625000000001,0.3257249065755208,office,book;cell phone;keyboard;mouse,70.257249,"[""The top of the head of a man sitting in front of disorganized computer desk"", ""A man sitting in front of a wooden desk, filled with papers and a desk top computer."", ""A man with blonde hair sitting at a computer desk with a desktop computer."", ""A man looks away from the camera as he sits at his messy desk.""]","[""The top of the head of a man sitting in front of disorganized computer desk"", ""A man sitting in front of a wooden desk, filled with papers and a desk top computer."", ""A man with blonde hair in front of his computer."", ""A man with blonde hair sitting at a computer desk with a desktop computer."", ""A man looks away from the camera as he sits at his messy desk.""]"
71989,000000071989.jpg,http://images.cocodataset.org/train2017/000000071989.jpg,http://farm1.staticflickr.com/99/314205330_6c267b524f_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.04203125,0.15954166666666666,0.24874999999999997,0.8353125,0.10309966194661456,office,chair;mouse,70.030997,"[""Two men holding Nintendo Wii game controllers near a desk."", ""Two people playing with a Wii in an office setting."", ""guys playing wii in an office building together"", ""Two guys play with a Wii in an office."", ""Two men standing up playing a video game in an office.""]","[""Two men holding Nintendo Wii game controllers near a desk."", ""Two people playing with a Wii in an office setting."", ""guys playing wii in an office building together"", ""Two guys play with a Wii in an office."", ""Two men standing up playing a video game in an office.""]"
541117,000000541117.jpg,http://images.cocodataset.org/train2017/000000541117.jpg,http://farm4.staticflickr.com/3419/3968000394_343bd72354_z.jpg,http://creativecommons.org/licenses/by/2.0/,480,640,0.003,0.0015625,0.5183541666666667,0.8898906249999999,0.2904949544270833,office,book;cell phone;keyboard;mouse,69.90495,"[""A man starring into the camera beside his desk."", ""A man posing in an office setting with his mail."", ""THERE IS AN IMAGE OF A DESK TOP COMPUTER AND A MOUSE ON THE DESK"", ""The man is at the desk on his computer.""]","[""A man starring into the camera beside his desk."", ""A man posing in an office setting with his mail."", ""THERE IS AN IMAGE OF A DESK TOP COMPUTER AND A MOUSE ON THE DESK"", ""The man is at the desk on his computer."", ""An angry looking man sitting at the computer""]"
391794,000000391794.jpg,http://images.cocodataset.org/train2017/000000391794.jpg,http://farm5.staticflickr.com/4106/5067049463_17ff213422_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,360,0.307859375,0.0,0.692140625,0.99775,0.473962011501736,office,cell phone;keyboard;mouse,69.73962,"[""A person sits at a desk in front of a computer and keyboard."", ""A person sits in front of a desk with a keyboard tray and mouse."", ""A man sitting at a computer desk using the mouse."", ""A person sits at a computer workstation with a keyboard tray.""]","[""A person sits at a desk in front of a computer and keyboard."", ""A man seated with a mouse, a keyboard and cell phone in front"", ""A person sits in front of a desk with a keyboard tray and mouse."", ""A man sitting at a computer desk using the mouse."", ""A person sits at a computer workstation with a keyboard tray.""]"
70809,000000070809.jpg,http://images.cocodataset.org/train2017/000000070809.jpg,http://farm1.staticflickr.com/108/310142483_f5d2dfb22d_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,375,500,0.027093333333333334,0.09564,0.9691466666666667,0.88938,0.47197010933333333,office,keyboard;laptop,69.719701,"[""A person with feet propped on top of a desk."", ""a person with his feet up on a desk"", ""Person putting their feet in between a phone any computer on desk."", ""Office workstation with a persons feet up on the desk""]","[""A person with feet propped on top of a desk."", ""a person with his feet up on a desk"", ""Person putting their feet in between a phone any computer on desk."", ""Office workstation with a persons feet up on the desk"", ""The individual has their feet on the table near the telephone.""]"
213003,000000213003.jpg,http://images.cocodataset.org/train2017/000000213003.jpg,http://farm5.staticflickr.com/4149/5014957925_31e3510df3_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,482,0.0,0.09369294605809128,0.739578125,0.8921369294605809,0.16907265949170125,office,cell phone;chair;keyboard;laptop,69.690727,"[""a person props his feet up on the desk with a laptop on his lap"", ""A man his laptop placed on his lap with his feet up on the desk."", ""He is working on his laptop with his legs on the desk."", ""A man with his feet up on a desk, using a laptop""]","[""a person props his feet up on the desk with a laptop on his lap"", ""A man his laptop placed on his lap with his feet up on the desk."", ""A boy sitting in his chair with his laptop in his lap."", ""He is working on his laptop with his legs on the desk."", ""A man with his feet up on a desk, using a laptop""]"
438762,000000438762.jpg,http://images.cocodataset.org/train2017/000000438762.jpg,http://farm5.staticflickr.com/4009/5105770626_3a5144cbd0_z.jpg,http://creativecommons.org/licenses/by-nd/2.0/,640,478,0.32487499999999997,0.22,0.37009375,0.48878661087866104,0.08599070639382846,office,book;chair;keyboard;mouse,68.859907,"[""A baby sitting at a chair by a computer desk."", ""The baby is sitting at his mother/father's desk touching some of the technological equipment."", ""A baby sits in front of a keyboard in an office chair and plays with a mouse."", ""A young child sits in an office chair at a work station.""]","[""A young boy with his hand on a computer mouse."", ""A baby sitting at a chair by a computer desk."", ""The baby is sitting at his mother/father's desk touching some of the technological equipment."", ""A baby sits in front of a keyboard in an office chair and plays with a mouse."", ""A young child sits in an office chair at a work station.""]"
64310,000000064310.jpg,http://images.cocodataset.org/train2017/000000064310.jpg,http://farm3.staticflickr.com/2046/2104054031_b9b27ea2cc_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,500,333,0.40238,0.2185885885885886,0.5602,0.710930930930931,0.1811111351351353,office,cell phone;chair;keyboard;mouse,68.811111,"[""A man sitting at a desk with two computer monitors, typing."", ""A man is using a computer in an office."", ""a man sitting at a desk with two computers"", ""man working at 2 computers in his office""]","[""A man sitting at a desk with two computer monitors, typing."", ""A man is using a computer in an office."", ""A man smiles while working at his computer."", ""a man sitting at a desk with two computers"", ""man working at 2 computers in his office""]"
208995,000000208995.jpg,http://images.cocodataset.org/train2017/000000208995.jpg,http://farm1.staticflickr.com/129/384375793_db2c02036c_z.jpg,http://creativecommons.org/licenses/by/2.0/,480,640,0.15629166666666666,0.12242187499999999,0.5129583333333333,0.5422343749999999,0.11191131168619786,office,book;chair;laptop;mouse,68.119113,"[""A man is working at a desk on his laptop."", ""A man in a black tank top sits at a desk with a laptop."", ""A man sitting at a desk working with a laptop computer."", ""A man in a black tank top sits at a large wooden desk while looking at an open keyboard.""]","[""A man is working at a desk on his laptop."", ""a man wearing a black wife beater using a laptop."", ""A man in a black tank top sits at a desk with a laptop."", ""A man sitting at a desk working with a laptop computer."", ""A man in a black tank top sits at a large wooden desk while looking at an open keyboard.""]"
65329,000000065329.jpg,http://images.cocodataset.org/train2017/000000065329.jpg,http://farm4.staticflickr.com/3701/9315960150_eaa1a7b777_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.25392187499999996,0.677125,0.5465312499999999,0.31166666666666665,0.1113414586588542,office,chair;keyboard;laptop,68.113415,"[""A wooden desk with a laptop computer and two monitors."", ""A man with a laptop in front of a desk with more computers"", ""A person is on a laptop with their feet up on a desk."", ""A man lounging in a computer room with a laptop on his lap.""]","[""A wooden desk with a laptop computer and two monitors."", ""A person sitting in a chair with a laptop and other computers in the background."", ""A man with a laptop in front of a desk with more computers"", ""A person is on a laptop with their feet up on a desk."", ""A man lounging in a computer room with a laptop on his lap.""]"
507459,000000507459.jpg,http://images.cocodataset.org/train2017/000000507459.jpg,http://farm6.staticflickr.com/5064/5589853059_8ac4a410d3_z.jpg,http://creativecommons.org/licenses/by/2.0/,220,293,0.06586363636363636,0.1820136518771331,0.6793636363636364,0.5842662116040955,0.10654413434688174,office,chair;keyboard;laptop,68.065441,"[""An attractive young woman sits at a desk with a notebook computer."", ""A woman is shown sitting at a computer desk"", ""A woman is sitting in a chair, at a desk with a laptop and TV."", ""A woman is sitting at a desk with her legs crossed.""]","[""Avery cute looking girl sitting in a chair."", ""An attractive young woman sits at a desk with a notebook computer."", ""A woman is shown sitting at a computer desk"", ""A woman is sitting in a chair, at a desk with a laptop and TV."", ""A woman is sitting at a desk with her legs crossed.""]"
288872,000000288872.jpg,http://images.cocodataset.org/train2017/000000288872.jpg,http://farm3.staticflickr.com/2255/2050071261_1076ef87db_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,500,375,0.08648,0.1741066666666667,0.7570399999999999,0.8117866666666667,0.33993320693333334,office,book;chair,67.399332,"[""A man sitting at a desk covered with papers."", ""A man wearing a tie sitting near a messy desk."", ""A man wearing a tie sitting at a desk."", ""A man is sitting at his messy work desk."", ""This man works in a small office space.""]","[""A man sitting at a desk covered with papers."", ""A man wearing a tie sitting near a messy desk."", ""A man wearing a tie sitting at a desk."", ""A man is sitting at his messy work desk."", ""This man works in a small office space.""]"
3008,000000003008.jpg,http://images.cocodataset.org/train2017/000000003008.jpg,http://farm8.staticflickr.com/7030/6673498911_996e832cee_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,427,0.18740625,0.09437939110070256,0.565234375,0.8876346604215456,0.3391502504757025,office,book;chair,67.391503,"[""A woman sitting at a desk rubbing her hands together."", ""A woman is raising her hands at her desk."", ""Lady clapping hands while sitting at a desk with lots of books."", ""an image of a girl that sitting on the desk area"", ""a woman sitting in her desk clapping her hands.""]","[""A woman sitting at a desk rubbing her hands together."", ""A woman is raising her hands at her desk."", ""Lady clapping hands while sitting at a desk with lots of books."", ""an image of a girl that sitting on the desk area"", ""a woman sitting in her desk clapping her hands.""]"
