image_id,file_name,coco_url,flickr_url,license_url,width,height,person_x,person_y,person_width,person_height,person_box_area,home_objects,home_score
526597,000000526597.jpg,http://images.cocodataset.org/train2017/000000526597.jpg,http://farm1.staticflickr.com/181/439630565_39643025be_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.3994375,0.08502083333333334,0.342140625,0.896625,0.1762065927734375,chair;couch;dining table;refrigerator;remote;sink,44.762066
22863,000000022863.jpg,http://images.cocodataset.org/train2017/000000022863.jpg,http://farm7.staticflickr.com/6227/6340221059_06f9d6e1e1_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,478,0.57271875,0.35426778242677825,0.42728124999999995,0.6457322175732217,0.14567841968488499,chair;couch;dining table;refrigerator;remote;sink,44.456784
469914,000000469914.jpg,http://images.cocodataset.org/train2017/000000469914.jpg,http://farm4.staticflickr.com/3115/3136645872_6f031cf3ef_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.33725,0.029291666666666667,0.357375,0.9597291666666667,0.22507291048177075,book;chair;couch;dining table;refrigerator;sink,44.250729
152060,000000152060.jpg,http://images.cocodataset.org/train2017/000000152060.jpg,http://farm9.staticflickr.com/8249/8541637395_cd52051b95_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,360,0.29259375,0.0025,0.29512499999999997,0.6726388888888889,0.116940529296875,chair;dining table;oven;refrigerator;remote;sink,44.169405
518321,000000518321.jpg,http://images.cocodataset.org/train2017/000000518321.jpg,http://farm1.staticflickr.com/53/114002446_4010fb6d53_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,480,640,0.023916666666666666,0.013718749999999998,0.6337916666666668,0.9327343750000001,0.29905725813802086,dining table;oven;refrigerator;remote;sink,43.990573
328462,000000328462.jpg,http://images.cocodataset.org/train2017/000000328462.jpg,http://farm1.staticflickr.com/53/142713702_289c4dbe06_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,426,0.001421875,0.15652582159624415,0.39054687499999996,0.8425117370892019,0.19547967943075115,chair;dining table;oven;refrigerator;remote;tv,43.954797
491241,000000491241.jpg,http://images.cocodataset.org/train2017/000000491241.jpg,http://farm6.staticflickr.com/5299/5555622675_06358c0413_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.13590625,0.3852083333333333,0.53859375,0.6147916666666666,0.09454850472005208,couch;oven;refrigerator;remote;sink,43.945485
570968,000000570968.jpg,http://images.cocodataset.org/train2017/000000570968.jpg,http://farm3.staticflickr.com/2111/2270198428_64f5cef093_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,597,0.57596875,0.08649916247906198,0.221203125,0.7472026800670016,0.08637017103747904,chair;couch;dining table;microwave;refrigerator,43.863702
80311,000000080311.jpg,http://images.cocodataset.org/train2017/000000080311.jpg,http://farm8.staticflickr.com/7029/6568996603_0fef21a992_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,480,0.010109375,0.1528125,0.385953125,0.8314583333333334,0.16966933577473958,chair;couch;dining table;oven;sink,43.696693
187001,000000187001.jpg,http://images.cocodataset.org/train2017/000000187001.jpg,http://farm5.staticflickr.com/4033/4396210271_6414cf3762_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,469,0.094421875,0.33893390191897654,0.328453125,0.5656716417910448,0.11612988506130065,book;chair;dining table;microwave;refrigerator;sink,43.161299
303626,000000303626.jpg,http://images.cocodataset.org/train2017/000000303626.jpg,http://farm9.staticflickr.com/8245/8609288179_1f3d926c3f_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,429,0.09037500000000001,0.054079254079254076,0.28921874999999997,0.9191142191142191,0.11067577742569933,book;chair;dining table;oven;refrigerator;sink,43.106758
345188,000000345188.jpg,http://images.cocodataset.org/train2017/000000345188.jpg,http://farm1.staticflickr.com/76/231288701_fd8e3e0d63_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.11292187499999999,0.21279166666666666,0.616859375,0.6584375,0.20751633138020834,couch;dining table;microwave;refrigerator,43.075163
360334,000000360334.jpg,http://images.cocodataset.org/train2017/000000360334.jpg,http://farm7.staticflickr.com/6176/6204386681_b425c4d419_z.jpg,http://creativecommons.org/licenses/by-nd/2.0/,640,427,0.336515625,0.19807962529274004,0.269875,0.7885714285714286,0.13867022083577282,bed;microwave;oven;refrigerator,42.386702
433296,000000433296.jpg,http://images.cocodataset.org/train2017/000000433296.jpg,http://farm7.staticflickr.com/6146/6204908628_8bca1f44d4_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,480,0.058984375,0.17304166666666668,0.32528125,0.8247083333333334,0.13671578597005207,chair;dining table;oven;refrigerator;sink,42.367158
279803,000000279803.jpg,http://images.cocodataset.org/train2017/000000279803.jpg,http://farm8.staticflickr.com/7005/6678085053_b11a8d5080_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.46115625,0.0033750000000000004,0.5388437500000001,0.9819791666666667,0.3277566368815105,dining table;microwave;refrigerator;sink,42.277566
12754,000000012754.jpg,http://images.cocodataset.org/train2017/000000012754.jpg,http://farm9.staticflickr.com/8220/8401562399_6478f5ffa6_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,640,0.32584375,0.026968750000000003,0.366296875,0.6494375,0.11911281420898433,chair;dining table;oven;refrigerator;sink,42.191128
144056,000000144056.jpg,http://images.cocodataset.org/train2017/000000144056.jpg,http://farm8.staticflickr.com/7159/6420612993_de5180326f_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,426,0.073296875,0.1821830985915493,0.26325,0.7977464788732394,0.11899053147007044,chair;dining table;microwave;refrigerator;sink,42.189905
515850,000000515850.jpg,http://images.cocodataset.org/train2017/000000515850.jpg,http://farm1.staticflickr.com/144/385892781_3da8f7356c_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,375,500,0.0,0.5191,0.8958933333333333,0.4809,0.3104290101333334,bed;chair;couch;dining table;remote,42.10429
10138,000000010138.jpg,http://images.cocodataset.org/train2017/000000010138.jpg,http://farm9.staticflickr.com/8098/8506152881_ecf43c76c3_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.310109375,0.11910416666666666,0.3539375,0.4719166666666667,0.10268522184244792,chair;dining table;oven;refrigerator;sink,42.026852
444794,000000444794.jpg,http://images.cocodataset.org/train2017/000000444794.jpg,http://farm8.staticflickr.com/7006/6665622491_ffaa32b8c7_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,428,0.332875,0.14913551401869157,0.1701875,0.8370560747663551,0.08164395206629672,book;chair;microwave;oven;refrigerator;sink,41.81644
539737,000000539737.jpg,http://images.cocodataset.org/train2017/000000539737.jpg,http://farm6.staticflickr.com/5339/9014874363_36e023ba79_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,439,0.627234375,0.381753986332574,0.239453125,0.6081093394077448,0.0802369935222096,chair;dining table;oven;refrigerator;sink,41.80237
468917,000000468917.jpg,http://images.cocodataset.org/train2017/000000468917.jpg,http://farm9.staticflickr.com/8462/8021351489_2b762874f7_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.41723437499999994,0.03716666666666667,0.400328125,0.6418958333333333,0.15090251757812506,chair;dining table;microwave;oven;refrigerator,41.509025
337662,000000337662.jpg,http://images.cocodataset.org/train2017/000000337662.jpg,http://farm3.staticflickr.com/2368/5722126948_50e40cb916_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,427,0.19040625,0.4667213114754098,0.54425,0.5191100702576112,0.11824675497658083,chair;dining table;microwave;oven;refrigerator,41.182468
544432,000000544432.jpg,http://images.cocodataset.org/train2017/000000544432.jpg,http://farm9.staticflickr.com/8486/8205142221_68d1dc307c_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,479,0.41426562499999997,0.4310855949895616,0.308,0.5689144050104384,0.11790705473643007,chair;dining table;microwave;oven;refrigerator,41.179071
485771,000000485771.jpg,http://images.cocodataset.org/train2017/000000485771.jpg,http://farm9.staticflickr.com/8028/7330559346_a27fa78b37_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,427,0.321234375,0.24196721311475408,0.36901562499999996,0.6123653395784544,0.11311414721165106,chair;dining table;microwave;oven;refrigerator,41.131141
25860,000000025860.jpg,http://images.cocodataset.org/train2017/000000025860.jpg,http://farm9.staticflickr.com/8167/7480146442_b7080a23f2_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.198875,0.0471875,0.21742187500000001,0.80225,0.09647313411458332,book;dining table;oven;refrigerator;sink,40.964731
96222,000000096222.jpg,http://images.cocodataset.org/train2017/000000096222.jpg,http://farm3.staticflickr.com/2366/2532587814_e0273938e1_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,480,0.31678125,0.0045625,0.49143749999999997,0.7922499999999999,0.19404777180989582,dining table;microwave;refrigerator;sink,40.940478
255226,000000255226.jpg,http://images.cocodataset.org/train2017/000000255226.jpg,http://farm5.staticflickr.com/4070/4706693664_635ba855d0_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,480,0.082578125,0.0022500000000000003,0.49887499999999996,0.9865208333333333,0.2591257337239584,microwave;oven;refrigerator;sink,40.591257
181829,000000181829.jpg,http://images.cocodataset.org/train2017/000000181829.jpg,http://farm3.staticflickr.com/2829/10126435356_5d9c395e7d_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,489,0.050015624999999994,0.21388548057259715,0.308734375,0.7133128834355829,0.11752660579626781,dining table;oven;refrigerator;sink,40.175266
303076,000000303076.jpg,http://images.cocodataset.org/train2017/000000303076.jpg,http://farm8.staticflickr.com/7055/6977886237_b97aae6111_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,427,0.49192187499999995,0.14114754098360657,0.24314062500000003,0.5201405152224824,0.08522366254391102,dining table;oven;refrigerator;sink,39.852237
63662,000000063662.jpg,http://images.cocodataset.org/train2017/000000063662.jpg,http://farm4.staticflickr.com/3291/2481545206_9af1a16cdb_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.011765625,0.0025,0.38678124999999997,0.9820625,0.2844728092447916,bed;book;couch;remote;tv,39.844728
67207,000000067207.jpg,http://images.cocodataset.org/train2017/000000067207.jpg,http://farm1.staticflickr.com/117/308625649_68dca1eb77_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.151625,0.09564583333333333,0.357796875,0.9043541666666666,0.1708076013997396,book;chair;couch;dining table;refrigerator;remote,39.708076
91263,000000091263.jpg,http://images.cocodataset.org/train2017/000000091263.jpg,http://farm3.staticflickr.com/2516/3732374801_430e243a8e_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.42809375000000005,0.033854166666666664,0.3016875,0.9483125,0.16540102164713544,microwave;oven;refrigerator;sink,39.65401
147054,000000147054.jpg,http://images.cocodataset.org/train2017/000000147054.jpg,http://farm3.staticflickr.com/2272/2148928111_e43070d9e2_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,480,640,0.23927083333333332,0.28523437500000004,0.4622083333333334,0.71415625,0.16096164192708332,microwave;oven;refrigerator;sink,39.609616
475510,000000475510.jpg,http://images.cocodataset.org/train2017/000000475510.jpg,http://farm1.staticflickr.com/23/25123391_51b978d0e0_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.18167187499999998,0.20897916666666666,0.39642187500000003,0.710125,0.15553533610026038,microwave;oven;refrigerator;sink,39.555353
296360,000000296360.jpg,http://images.cocodataset.org/train2017/000000296360.jpg,http://farm6.staticflickr.com/5017/5551478319_78be564dc5_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,427,0.710671875,0.05168618266978923,0.289328125,0.7730444964871194,0.1538162190793326,microwave;oven;refrigerator;sink,39.538162
334098,000000334098.jpg,http://images.cocodataset.org/train2017/000000334098.jpg,http://farm9.staticflickr.com/8242/8672938539_772c47df7c_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,422,0.551203125,0.24985781990521327,0.32325,0.6625118483412322,0.1324406201866114,microwave;oven;refrigerator;sink,39.324406
99511,000000099511.jpg,http://images.cocodataset.org/train2017/000000099511.jpg,http://farm6.staticflickr.com/5109/5618049905_beeee0fa43_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,425,0.05600000000000001,0.19694117647058823,0.197390625,0.7979764705882353,0.10540624724264706,microwave;oven;refrigerator;sink,39.054062
135356,000000135356.jpg,http://images.cocodataset.org/train2017/000000135356.jpg,http://farm8.staticflickr.com/7066/6778838650_f621a8d2f8_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,480,0.27978125,0.197375,0.19718750000000002,0.7910208333333333,0.09400068766276043,couch;refrigerator;sink;tv,38.940007
264092,000000264092.jpg,http://images.cocodataset.org/train2017/000000264092.jpg,http://farm9.staticflickr.com/8247/8593035684_3101e41c54_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,427,0.67071875,2.34192037470726e-05,0.32928124999999997,0.5132084309133489,0.0932328650102459,dining table;microwave;oven;refrigerator,38.932329
528851,000000528851.jpg,http://images.cocodataset.org/train2017/000000528851.jpg,http://farm3.staticflickr.com/2767/4180093270_c37a61977d_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.6970156249999999,0.10152083333333332,0.19628125000000002,0.6267083333333333,0.08414319173177086,chair;dining table;refrigerator;sink;tv,38.841432
389108,000000389108.jpg,http://images.cocodataset.org/train2017/000000389108.jpg,http://farm4.staticflickr.com/3143/2338887743_2ef51463b6_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.38932812499999997,0.3550625,0.411234375,0.6314583333333333,0.14285987858072915,book;chair;couch;refrigerator;remote;tv,38.428599
435807,000000435807.jpg,http://images.cocodataset.org/train2017/000000435807.jpg,http://farm4.staticflickr.com/3141/2725435457_08c3b18cb6_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.02384375,0.45216666666666666,0.447484375,0.5478333333333333,0.12422657226562504,bed;book;couch;remote;tv,38.242266
304186,000000304186.jpg,http://images.cocodataset.org/train2017/000000304186.jpg,http://farm2.staticflickr.com/1405/1359678960_05712718b7_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,480,0.182890625,0.0069375,0.7164375,0.977625,0.31583649235026057,chair;couch;dining table;microwave;remote,38.158365
3716,000000003716.jpg,http://images.cocodataset.org/train2017/000000003716.jpg,http://farm6.staticflickr.com/5298/5530246897_fc14d80600_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.345453125,0.23297916666666665,0.2824375,0.61525,0.11208336344401044,bed;book;couch;oven;remote,38.120834
115158,000000115158.jpg,http://images.cocodataset.org/train2017/000000115158.jpg,http://farm4.staticflickr.com/3334/3514473636_387a98a887_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,360,0.08215625,0.0023888888888888887,0.52584375,0.9820277777777777,0.3091847808159721,chair;couch;dining table;refrigerator,38.091848
120792,000000120792.jpg,http://images.cocodataset.org/train2017/000000120792.jpg,http://farm1.staticflickr.com/151/341629425_2319f303b1_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,480,0.7398906249999999,0.3438125,0.260109375,0.6449583333333333,0.10880477978515629,book;chair;couch;refrigerator;remote;tv,38.088048
367398,000000367398.jpg,http://images.cocodataset.org/train2017/000000367398.jpg,http://farm1.staticflickr.com/143/332351973_afe74dc073_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,480,0.249453125,0.0016250000000000001,0.36609375,0.9827083333333333,0.18858046549479165,bed;couch;remote;tv,37.885805
331863,000000331863.jpg,http://images.cocodataset.org/train2017/000000331863.jpg,http://farm6.staticflickr.com/5245/5351344293_9674a3d37b_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,431,0.62653125,0.35336426914153135,0.37346875,0.6359628770301625,0.16883557170823665,book;chair;couch;dining table;refrigerator,37.688356
341132,000000341132.jpg,http://images.cocodataset.org/train2017/000000341132.jpg,http://farm6.staticflickr.com/5459/9639102351_92be46f111_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,428,0.544015625,0.026962616822429904,0.40425000000000005,0.7640420560747664,0.15167334440712607,chair;dining table;microwave;oven;sink,37.516733
129871,000000129871.jpg,http://images.cocodataset.org/train2017/000000129871.jpg,http://farm3.staticflickr.com/2585/3682224880_3e98d2556f_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.36348437499999997,0.26658333333333334,0.291984375,0.7300208333333333,0.15143612304687498,book;chair;couch;dining table;remote;tv,37.514361
538580,000000538580.jpg,http://images.cocodataset.org/train2017/000000538580.jpg,http://farm4.staticflickr.com/3766/10060506085_b2edac865c_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,480,0.030265625,0.18635416666666668,0.375,0.7713125000000001,0.14932311214192703,chair;dining table;microwave;oven;sink,37.493231
551303,000000551303.jpg,http://images.cocodataset.org/train2017/000000551303.jpg,http://farm4.staticflickr.com/3234/3045607270_4851b9f7ea_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,428,0.243453125,0.07827102803738317,0.734875,0.9101168224299064,0.441251511937792,bed;book;couch;dining table,37.412515
526085,000000526085.jpg,http://images.cocodataset.org/train2017/000000526085.jpg,http://farm3.staticflickr.com/2893/9305610201_b4de589dc9_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,478,640,0.0,0.17040625,0.8936192468619246,0.586515625,0.23272309084074264,chair;couch;dining table;refrigerator,37.327231
50885,000000050885.jpg,http://images.cocodataset.org/train2017/000000050885.jpg,http://farm2.staticflickr.com/1123/874818950_ee86749324_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.22753125000000002,0.2,0.37415625,0.6966249999999999,0.1290191748046875,book;chair;couch;dining table;remote;tv,37.290192
99477,000000099477.jpg,http://images.cocodataset.org/train2017/000000099477.jpg,http://farm9.staticflickr.com/8425/7791961066_7d7dfafd3c_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,480,640,0.13183333333333333,0.39775,0.4734166666666667,0.586515625,0.12110641520182291,bed;chair;couch;tv,37.211064
542570,000000542570.jpg,http://images.cocodataset.org/train2017/000000542570.jpg,http://farm4.staticflickr.com/3670/9115098038_89db0781b4_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,425,640,0.5549411764705883,0.0858125,0.3184470588235294,0.6477968749999999,0.10960788860294118,chair;dining table;microwave;oven;sink,37.096079
557081,000000557081.jpg,http://images.cocodataset.org/train2017/000000557081.jpg,http://farm2.staticflickr.com/1162/1354998471_63aa67eb44_z.jpg,http://creativecommons.org/licenses/by/2.0/,640,428,0.5335,0.2808878504672897,0.335125,0.707873831775701,0.10827164044246497,bed;chair;dining table;remote;tv,37.082716
293899,000000293899.jpg,http://images.cocodataset.org/train2017/000000293899.jpg,http://farm4.staticflickr.com/3187/2484799024_a1f5d03a7e_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.0,0.3573125,0.27471875,0.6314583333333333,0.10746294612630208,book;chair;couch;dining table;remote;tv,37.074629
351489,000000351489.jpg,http://images.cocodataset.org/train2017/000000351489.jpg,http://farm3.staticflickr.com/2525/3801643297_d632c34498_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,480,0.042765625,0.16466666666666668,0.26378124999999997,0.8353333333333333,0.10701807747395828,book;chair;couch;dining table;remote;tv,37.070181
259060,000000259060.jpg,http://images.cocodataset.org/train2017/000000259060.jpg,http://farm2.staticflickr.com/1038/907197384_ec53598ad1_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,427,0.1664375,0.20430913348946134,0.48496875,0.7827868852459017,0.1035555728556792,book;chair;couch;dining table;remote;tv,37.035556
175480,000000175480.jpg,http://images.cocodataset.org/train2017/000000175480.jpg,http://farm3.staticflickr.com/2442/3836719963_4e7fa5c8b3_z.jpg,http://creativecommons.org/licenses/by/2.0/,500,375,0.0,0.28922666666666663,0.43386,0.5,0.0974121338666667,chair;dining table;microwave;oven;sink,36.974121
294652,000000294652.jpg,http://images.cocodataset.org/train2017/000000294652.jpg,http://farm4.staticflickr.com/3238/2422606189_f78a79913f_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,426,0.269140625,0.2861737089201878,0.1906875,0.7138262910798121,0.09619145338174886,chair;couch;oven;refrigerator;remote,36.961915
112065,000000112065.jpg,http://images.cocodataset.org/train2017/000000112065.jpg,http://farm2.staticflickr.com/1339/663657049_3a66747e64_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,479,0.81603125,0.20050104384133613,0.18396875,0.757160751565762,0.09539351676670145,book;chair;couch;dining table;remote;tv,36.953935
290750,000000290750.jpg,http://images.cocodataset.org/train2017/000000290750.jpg,http://farm4.staticflickr.com/3280/2534292631_6cbbd907fc_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,427,0.33996875000000004,0.004496487119437939,0.183,0.9637470725995315,0.09469532183108897,chair;dining table;oven;sink;tv,36.946953
201111,000000201111.jpg,http://images.cocodataset.org/train2017/000000201111.jpg,http://farm1.staticflickr.com/197/454956447_3be84690f0_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,426,0.125640625,0.3325821596244132,0.327578125,0.6449530516431925,0.09375004126320426,chair;dining table;microwave;oven;sink,36.9375
393091,000000393091.jpg,http://images.cocodataset.org/train2017/000000393091.jpg,http://farm5.staticflickr.com/4138/4915610956_a36f49896f_z.jpg,http://creativecommons.org/licenses/by-nc-nd/2.0/,640,480,0.65,0.07364583333333334,0.306453125,0.9096875,0.18824026774088545,chair;couch;dining table;remote;tv,36.882403
477005,000000477005.jpg,http://images.cocodataset.org/train2017/000000477005.jpg,http://farm4.staticflickr.com/3789/9314984004_7541113a46_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,640,480,0.005187499999999999,0.39166666666666666,0.3564375,0.5785625,0.08530137076822912,chair;dining table;microwave;oven;sink,36.853014
435091,000000435091.jpg,http://images.cocodataset.org/train2017/000000435091.jpg,http://farm4.staticflickr.com/3172/3032795819_c261e1ff05_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,640,543,0.007625,0.0,0.49381250000000004,1.0,0.28072644351404236,dining table;microwave;oven;sink,36.807264
508741,000000508741.jpg,http://images.cocodataset.org/train2017/000000508741.jpg,http://farm1.staticflickr.com/82/243735590_c5eed07327_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,480,640,0.24325000000000002,0.130625,0.75675,0.855859375,0.36741899332682304,chair;couch;dining table;tv,36.67419
29161,000000029161.jpg,http://images.cocodataset.org/train2017/000000029161.jpg,http://farm4.staticflickr.com/3386/3432879027_5752a3c5a5_z.jpg,http://creativecommons.org/licenses/by-sa/2.0/,640,480,0.104453125,0.38127083333333334,0.710609375,0.6073125,0.15936663264973958,chair;couch;dining table;remote;tv,36.593666
282599,000000282599.jpg,http://images.cocodataset.org/train2017/000000282599.jpg,http://farm4.staticflickr.com/3114/3134330539_851f543530_z.jpg,http://creativecommons.org/licenses/by-nc-sa/2.0/,500,375,0.64044,0.0015733333333333333,0.28822000000000003,0.9033599999999999,0.14993365013333337,chair;couch;dining table;remote;tv,36.499337
108708,000000108708.jpg,http://images.cocodataset.org/train2017/000000108708.jpg,http://farm4.staticflickr.com/3274/3016201881_ce6e61f624_z.jpg,http://creativecommons.org/licenses/by-nc/2.0/,500,375,0.14548,0.17429333333333333,0.42094,0.8257066666666666,0.1457229616,chair;couch;dining table;remote;tv,36.45723
